time,lAnkle/0,lAnkle/1,lAnkle/2,lEar/0,lEar/1,lEar/2,lElbow/0,lElbow/1,lElbow/2,lEye/0,lEye/1,lEye/2,lHip/0,lHip/1,lHip/2,lKnee/0,lKnee/1,lKnee/2,lShoulder/0,lShoulder/1,lShoulder/2,lWrist/0,lWrist/1,lWrist/2,neck/0,neck/1,neck/2,nose/0,nose/1,nose/2,rAnkle/0,rAnkle/1,rAnkle/2,rEar/0,rEar/1,rEar/2,rElbow/0,rElbow/1,rElbow/2,rEye/0,rEye/1,rEye/2,rHip/0,rHip/1,rHip/2,rKnee/0,rKnee/1,rKnee/2,rShoulder/0,rShoulder/1,rShoulder/2,rWrist/0,rWrist/1,rWrist/2
0.407739,0.560563482,55.58685732,0.805412084,1.833674846,54.77824032,5.032276593,1.567065613,56.69603797,4.621390114,1.716842734,54.49900677,4.959717351,0.418664251,56.21689231,4.087621584,0.571192948,55.8715722,2.241499301,1.692242856,55.53445138,4.797863693,1.591120202,56.95355627,3.652823587,1.486580328,54.99852054,4.622944023,1.661472786,54.42307597,4.944846885,-1.833720882,56.50718995,4.891667543,1.377030424,54.67137632,5.089341505,0.919017812,55.19642323,3.366049652,1.583654778,54.46783811,4.976361284,0.151830145,55.69355348,4.134564372,-1.517212209,56.27500643,3.481195974,1.008008374,54.69148926,4.430596195,1.137205169,55.6886221,2.520391113
0.411074,0.558466576,55.58574877,0.812687415,1.837892449,54.78529344,5.042999844,1.575541784,56.70086636,4.615242577,1.720800572,54.50567477,4.972368063,0.417494547,56.21244538,4.088504405,0.568075602,55.86947718,2.247700335,1.703655294,55.5416502,4.799161049,1.591669503,56.95742906,3.645886719,1.493502615,55.00261103,4.629817266,1.665334425,54.42973741,4.957894887,-1.847689445,56.46271672,4.880927703,1.380702446,54.67999557,5.098588554,0.924288093,55.17954097,3.372190803,1.587453487,54.47496289,4.988581437,0.156542241,55.68634795,4.137626588,-1.515119287,56.23038701,3.4754843,1.011015348,54.69357117,4.444745775,1.140725821,55.64883127,2.512746209
0.414407,0.556537439,55.58519482,0.820008135,1.841716285,54.79227325,5.053788918,1.585273591,56.70560983,4.609049838,1.724247425,54.51232951,4.985097386,0.416979959,56.20857769,4.089457787,0.565297306,55.86756792,2.254018052,1.714586763,55.54872595,4.8010063,1.592001226,56.96204129,3.639177341,1.499882178,55.00674759,4.637014001,1.668656556,54.43640593,4.971036268,-1.862609982,56.41819714,4.870035182,1.383994323,54.68863448,5.108103363,0.928946132,55.1633895,3.37899027,1.590745186,54.48210153,5.000939099,0.16085179,55.68035598,4.141108331,-1.513095014,56.18515569,3.470134591,1.01348407,54.6961631,4.459056701,1.143651398,55.60919478,2.506291761
0.41774,0.554633018,55.58516631,0.826953241,1.845153553,54.79906744,5.064600342,1.596154313,56.71009887,4.602681528,1.727174374,54.51886339,4.997872816,0.417450577,56.20529167,4.09006706,0.562948287,55.86584445,2.260023036,1.725136303,55.55554819,4.803319769,1.591948102,56.96737343,3.632646947,1.505780192,55.01081536,4.644434096,1.671425344,54.44297783,4.984239184,-1.877981882,56.37410253,4.858486871,1.386897812,54.69722803,5.117806149,0.933126376,55.14788146,3.386240863,1.59351645,54.48916023,5.013391177,0.164961835,55.67560681,4.144573782,-1.510655954,56.13982266,3.464672696,1.015490033,54.69915674,4.473339202,1.146055159,55.56967297,2.500850216
0.42108,0.552651629,55.5855938,0.833156855,1.84825841,54.80557739,5.075401057,1.608119772,56.71417,4.596019831,1.729623885,54.52518168,5.010670408,0.41922746,56.20255502,4.089957472,0.561129453,55.86427014,2.265338453,1.735434896,55.56200337,4.806041913,1.591400112,56.9734214,3.626274564,1.511293766,55.01470949,4.651998499,1.67367971,54.44936139,4.997480205,-1.893372813,56.33076141,4.845831433,1.389456188,54.70571356,5.12763308,0.936983665,55.13291321,3.393763028,1.595806571,54.49605473,5.025904748,0.169081513,55.67209452,4.147631221,-1.507379548,56.09475075,3.458683408,1.017141776,54.7024399,4.487433375,1.148016227,55.53019698,2.496257631
0.424418,0.550541174,55.58637273,0.838268515,1.851112312,54.81168299,5.086102416,1.621062735,56.71764764,4.588994214,1.731674993,54.53116772,5.023397796,0.422608238,56.20031452,4.088795062,0.559960447,55.86278417,2.269606332,1.745577439,55.56796068,4.809112712,1.590300226,56.98015794,3.620097782,1.516519989,55.01831462,4.659602149,1.675497909,54.4554415,5.010665027,-1.908316345,56.28863443,4.831750023,1.391747871,54.71398285,5.13747789,0.940667762,55.11845333,3.401357048,1.597693698,54.50267185,5.038382309,0.173400058,55.66979831,4.149913259,-1.502922725,56.05043797,3.451846623,1.018570432,54.70587587,4.501124387,1.14960661,55.49091,2.492386635
0.427746,0.548285109,55.58737073,0.841998872,1.853839089,54.81728623,5.09661831,1.634874568,56.7203786,4.581544,1.733457148,54.53672398,5.035963794,0.427852699,56.19847492,4.086300474,0.559558052,55.86129575,2.272528665,1.755670207,55.57331663,4.812479077,1.588639008,56.98755396,3.614167373,1.521582248,55.02153214,4.66715337,1.677010912,54.4611205,5.023700691,-1.922395089,56.24807983,4.816012039,1.393898719,54.72193334,5.147245663,0.944339792,55.1044565,3.408842952,1.599307873,54.50891273,5.050730106,0.178101683,55.66865178,4.151103791,-1.497018898,56.00727529,3.443918478,1.019936612,54.70932018,4.514223922,1.15090215,55.45195576,2.489113351
0.431079,0.545878944,55.5884457,0.844132488,1.856615666,54.82234829,5.106935011,1.649538963,56.72224825,4.573556167,1.735153376,54.54180901,5.04836381,0.435230305,56.1968907,4.082221456,0.56003507,55.85967783,2.273875617,1.765888821,55.57802963,4.816117907,1.586427694,56.99563125,3.608497805,1.526654778,55.02430113,4.674624944,1.678403434,54.46635607,5.03658478,-1.935327706,56.20909937,4.79835815,1.396088476,54.72952278,5.156920806,0.948188786,55.09077159,3.416112905,1.600832946,54.51473491,5.062943001,0.183394598,55.66854953,4.150938095,-1.489424683,55.96526726,3.434670477,1.021432009,54.71264603,4.526656517,1.151983085,55.41321263,2.486302747
0.434412,0.543350886,55.58943836,0.844475188,1.859632414,54.82681902,5.1169753,1.664946443,56.7231458,4.564950774,1.736972861,54.54636706,5.060519199,0.444951971,56.19538833,4.076361011,0.561501168,55.8577874,2.273443476,1.776341279,55.58205256,4.819989361,1.583708499,57.00436212,3.603130638,1.531891494,55.02655739,4.681956212,1.67988997,54.47108921,5.049239248,-1.946782504,56.17186757,4.778702416,1.398518183,54.7366687,5.166442786,0.952378449,55.07731721,3.423035446,1.602481211,54.52007322,5.074947215,0.189446938,55.66936397,4.149183768,-1.47999111,55.92459221,3.423989642,1.023256959,54.71569934,4.538291853,1.152912211,55.37478622,2.483851269
0.43775,0.540732807,55.59018413,0.842884033,1.863114113,54.83068892,5.126692371,1.68101137,56.72298794,4.555602637,1.739163597,54.55037905,5.072391351,0.457214804,56.19374702,4.068551467,0.564053764,55.85545165,2.271077396,1.787152799,55.58538246,4.824063155,1.580529352,57.01372898,3.598066319,1.537466284,55.02826244,4.689120285,1.681725065,54.47529615,5.061629291,-1.956500955,56.13637021,4.756991974,1.401425631,54.74332141,5.175795414,0.957073869,55.06394928,3.429523914,1.604504456,54.52489685,5.086713072,0.196424854,55.6709351,4.145648115,-1.468607766,55.88521544,3.411806656,1.02562824,54.71832826,4.549064197,1.15374022,55.33664632,2.481658009
0.441084,0.538069496,55.59051018,0.839271993,1.867290109,54.83396061,5.135997932,1.697552805,56.72171581,4.545396584,1.741991472,54.55383278,5.083896025,0.472114576,56.1917104,4.05870423,0.567755067,55.85248441,2.26668181,1.798381744,55.58803569,4.828285597,1.576954967,57.02365091,3.593285175,1.543526355,55.02938983,4.696071137,1.684184836,54.47895713,5.073674522,-1.964224691,56.10266798,4.733361349,1.405059251,54.74941622,5.184940007,0.962399491,55.05055247,3.435490933,1.607174138,54.529174,5.098170797,0.204437358,55.67306287,4.140198038,-1.455280081,55.84717868,3.398181161,1.028756079,54.72036327,4.558894636,1.154490413,55.29888908,2.479644143
0.444416,0.535389938,55.59024356,0.833600962,1.87241261,54.83668008,5.144833837,1.714408687,56.71929443,4.534150848,1.745748959,54.55675488,5.094992498,0.489721632,56.18897608,4.046756728,0.572639309,55.84867094,2.260207813,1.81009293,55.59007523,4.832604542,1.573034645,57.03404364,3.588691754,1.550225395,55.02993936,4.702796076,1.687572995,54.48208974,5.085342426,-1.969777155,56.07062973,4.707980901,1.409691725,54.75492591,5.193885704,0.968461974,55.03693566,3.440900473,1.610788701,54.53290991,5.109299292,0.213577092,55.67551832,4.132738829,-1.440052794,55.81030572,3.383217574,1.032852297,54.7216387,4.567775987,1.15515419,55.2614375,2.477739103
0.44775,0.532705139,55.58920539,0.825871617,1.878747486,54.83892272,5.153139105,1.731391786,56.71570148,4.521627652,1.750748982,54.55919644,5.105646521,0.510056409,56.18519819,4.032679312,0.578704569,55.84376947,2.251645194,1.822326024,55.59159745,4.836953295,1.568799845,57.04478983,3.584112955,1.557705566,55.02992838,4.709292217,1.692215587,54.48473408,5.096610581,-1.973027808,56.04004538,4.681109503,1.415612596,54.75983999,5.202661233,0.975330874,55.02286345,3.445748317,1.615667973,54.53613064,5.120090475,0.223899538,55.67804341,4.123210396,-1.423032711,55.77432325,3.36709227,1.038122525,54.72198175,4.57573821,1.155675067,55.22413436,2.47589092
0.451085,0.530005193,55.58721055,0.816139668,1.886557348,54.84078953,5.160826276,1.748250539,56.71092973,4.507551568,1.757310907,54.56122876,5.115803088,0.533035718,56.17999659,4.01650531,0.585890141,55.83752067,2.241040595,1.835065292,55.59272924,4.841234132,1.564266228,57.05570887,3.579290194,1.566076071,55.02939201,4.715548844,1.698447788,54.48694809,5.107438622,-1.973890335,56.01069701,4.653160672,1.423112837,54.76415581,5.211293139,0.983012597,55.0080823,3.450052934,1.622139591,54.53887725,5.13052259,0.235391416,55.68034568,4.111607557,-1.404432493,55.738944,3.350093503,1.044749361,54.72121226,4.582831751,1.155931805,55.18680944,2.474073475
0.454424,0.527243517,55.58406201,0.804496502,1.896114003,54.84241458,5.16779539,1.764712854,56.70497149,4.491570269,1.765769427,54.56295162,5.125407833,0.558514131,56.17295069,3.998295194,0.594081712,55.82963496,2.228476182,1.848268235,55.59363232,4.845321654,1.559416803,57.06657995,3.573850805,1.575427123,55.0283842,4.721559624,1.706621923,54.4888165,5.117791746,-1.972338881,55.98228561,4.62464125,1.432497547,54.7678944,5.219823943,0.991456087,54.99228165,3.453869463,1.63054796,54.54121657,5.140582828,0.247986997,55.68210635,4.097956293,-1.384535387,55.70377994,3.332585428,1.052900203,54.71914627,4.589148468,1.155721731,55.14916971,2.472285348
0.457757,0.518693406,55.58323896,0.797847083,1.901303536,54.84627239,5.177135068,1.780009838,56.70023021,4.475388416,1.770180801,54.5669158,5.136481911,0.578115438,56.16830664,3.983686217,0.595124275,55.82177984,2.222726864,1.856475159,55.59707834,4.850391165,1.55358884,57.07732861,3.571695889,1.581767882,55.03014164,4.729206281,1.710822174,54.4929069,5.129292643,-1.976535543,55.95215162,4.5936794,1.437397616,54.77349137,5.229045252,1.001045966,54.97655778,3.458641648,1.634874908,54.545688,5.151622382,0.259010455,55.6833845,4.085225029,-1.361914936,55.67045962,3.314651646,1.058473446,54.72111061,4.596581553,1.15538675,55.1103077,2.474564382
0.46109,0.510763391,55.58240294,0.789143066,1.906260259,54.8497727,5.186575579,1.793798966,56.69488854,4.459522435,1.77433591,54.57057472,5.147455073,0.599612071,56.1629987,3.966839878,0.596968886,55.81410145,2.214781371,1.864883949,55.60036488,4.8552622,1.549729724,57.08798703,3.570107127,1.588062451,55.0318106,4.736949633,1.714758978,54.49670695,5.140629393,-1.979070239,55.92336267,4.560158283,1.442041863,54.77876275,5.23814411,1.011004267,54.96026302,3.463319732,1.638938878,54.54986349,5.162495894,0.271611622,55.68441641,4.07009828,-1.337378247,55.63734693,3.295254494,1.064153208,54.72278684,4.603699294,1.155723132,55.07171071,2.477530674
0.464429,0.503714165,55.58174365,0.779169745,1.911003846,54.85323388,5.196172186,1.806078049,56.68932239,4.444070263,1.778306369,54.57421485,5.158413536,0.622242357,56.15699722,3.948567868,0.599468277,55.80671287,2.205464079,1.873219044,55.6038176,4.860053356,1.54779028,57.09848563,3.568822867,1.594172763,55.03364462,4.744928168,1.718518662,54.50048906,5.151903007,-1.980441021,55.8952523,4.524861688,1.446480127,54.78392138,5.247298869,1.021086519,54.94352991,3.468223426,1.642820284,54.5539987,5.173325486,0.285262151,55.6850317,4.053355697,-1.311445616,55.60414296,3.275145288,1.069831733,54.72430066,4.610796431,1.156530103,55.03348797,2.48144272
0.467756,0.497797875,55.58136243,0.76869017,1.915497548,54.85689282,5.205904738,1.816767639,56.68388312,4.429243004,1.782103205,54.57804487,5.169357147,0.645150424,56.15035883,3.929727688,0.602458309,55.79974175,2.195569881,1.881175166,55.60767502,4.864837481,1.547660185,57.10868341,3.567633778,1.599926089,55.03583565,4.753195947,1.722125611,54.50444943,5.163124274,-1.981093005,55.8674641,4.488702623,1.450700296,54.78910902,5.256593168,1.031013273,54.92660185,3.473585619,1.64653734,54.55827459,5.184141273,0.299371803,55.68509672,4.035821607,-1.284762464,55.5708812,3.255095534,1.075359598,54.72574801,4.618070609,1.157644415,54.99597163,2.486475969
0.471095,0.493132334,55.58127624,0.758241997,1.919750349,54.86097094,5.215871352,1.825942314,56.67879052,4.415076865,1.78576492,54.58226513,5.180418152,0.667846906,56.14309165,3.910851937,0.605817407,55.7931919,2.185672688,1.888586889,55.61215607,4.869738598,1.549172409,57.11857792,3.566381424,1.605241822,55.03854795,4.76188685,1.725626524,54.50878,5.174438328,-1.981431392,55.83938855,4.452009192,1.454725667,54.79449233,5.266201112,1.040675238,54.90949262,3.479657017,1.650132721,54.56287553,5.195097665,0.313574447,55.68451418,4.018021572,-1.257569711,55.53725768,3.235497458,1.08066742,54.72721693,4.625766426,1.158959339,54.95897287,2.492819836
0.47443,0.489848163,55.58144584,0.748395414,1.923715044,54.86558282,5.226048893,1.833570413,56.67426943,4.401802052,1.789273298,54.58697178,5.191592186,0.689654192,56.13530854,3.892608724,0.609396927,55.78712005,2.176367995,1.895239386,55.61736203,4.874813732,1.552125104,57.12805723,3.565001124,1.609997288,55.04186017,4.771011974,1.729011112,54.51356924,5.185848906,-1.981797162,55.81083795,4.415411877,1.45852086,54.80013217,5.276159081,1.049893416,54.89239781,3.486574858,1.653591661,54.56788201,5.206207658,0.327391324,55.68321467,4.000610307,-1.230354319,55.50343839,3.216857043,1.085638516,54.72874687,4.633996662,1.160395474,54.92271193,2.500557824
0.477763,0.487988941,55.5817908,0.739572337,1.927373803,54.87080258,5.236461605,1.839701567,56.67045898,4.389582289,1.792627636,54.59222586,5.202928925,0.710112198,56.1271005,3.875471341,0.61307652,55.78152056,2.1681014,1.901011641,55.62334421,4.880134273,1.556294509,57.13707932,3.563504872,1.614133397,55.04580306,4.78060372,1.732283279,54.51887332,5.197414144,-1.982471163,55.78155105,4.37921423,1.462073762,54.8060749,5.286528033,1.058593708,54.87539605,3.494457159,1.656915124,54.57334695,5.217531633,0.340485509,55.68115054,3.98406389,-1.203380333,55.46946667,3.199447294,1.090211819,54.73035152,4.642869787,1.161916688,54.88717007,2.509758013
0.481096,0.487551471,55.58221376,0.732108681,1.930719249,54.8766511,5.247126765,1.84440553,56.66744882,4.378591412,1.795830819,54.5980389,5.214472333,0.728854412,56.11856118,3.85982252,0.616750664,55.77637085,2.161227117,1.905834459,55.63008803,4.885757055,1.561450492,57.14561619,3.561982535,1.61762586,55.05035118,4.790670915,1.735448607,54.52470072,5.209185743,-1.983665483,55.75133132,4.343594915,1.46537923,54.81232878,5.297343818,1.066750903,54.85853896,3.50337652,1.660106647,54.57927822,5.229118973,0.352589717,55.67828677,3.968776263,-1.176833293,55.43543104,3.183425627,1.094355584,54.73201131,4.652452754,1.163519469,54.85230036,2.520450628
0.484429,0.488490669,55.58261986,0.726262398,1.933757998,54.88309949,5.258044757,1.847770656,56.66528604,4.369010537,1.798893652,54.604376,5.22625197,0.74559721,56.10978362,3.845964716,0.620327865,55.77164078,2.156015444,1.909690601,55.63751341,4.891715853,1.56736119,57.15364871,3.560591085,1.620486339,55.05542385,4.801189947,1.738518913,54.53101509,5.221200702,-1.98551878,55.72005744,4.308638489,1.468443346,54.81886598,5.308609333,1.074380986,54.84186161,3.513354311,1.663176878,54.58564123,5.240999971,0.363502312,55.67459718,3.955069516,-1.150838894,55.40147683,3.168851383,1.098068107,54.73367457,4.662765222,1.165225989,54.81805401,2.532620528
0.487764,0.49072514,55.58293449,0.722207624,1.936519365,54.8900849,5.269207613,1.849909275,56.66397706,4.361004279,1.801844002,54.61117115,5.238294412,0.760160706,56.10084268,3.834102579,0.62373618,55.76729283,2.152647766,1.912622907,55.64548933,4.898021843,1.573806825,57.1611757,3.559535741,1.62276884,55.06089646,4.812113364,1.741521541,54.53775044,5.233493606,-1.988094799,55.68764309,4.274304325,1.471292528,54.82563784,5.320305692,1.081546323,54.82536407,3.524371243,1.666152842,54.59237409,5.253198019,0.373103258,55.67005627,3.943176867,-1.125435707,55.36775952,3.155676698,1.101384433,54.73526361,4.673791011,1.167079413,54.78434447,2.546219316
0.491097,0.494136884,55.58311673,0.720044739,1.939052814,54.89750339,5.280567136,1.850952796,56.66349527,4.354726483,1.80472407,54.61832034,5.25059102,0.772432962,56.0918111,3.824370466,0.626915902,55.76329836,2.151225438,1.914730003,55.65382266,4.904640898,1.5805714,57.16819425,3.559050546,1.624566086,55.06659496,4.823339324,1.744496567,54.54480431,5.246064375,-1.99137412,55.65411704,4.240522571,1.473970912,54.83256792,5.332361493,1.088332649,54.80905416,3.536340012,1.669075183,54.59938082,5.265697707,0.381332297,55.66464758,3.93327039,-1.100642079,55.33452285,3.143788826,1.104369141,54.73667712,4.685450886,1.169131718,54.75113387,2.5611308
0.494431,0.49858554,55.58317083,0.719786545,1.941441487,54.90524849,5.292073057,1.851059127,56.66378133,4.35027711,1.807604833,54.62571914,5.263141316,0.782421631,56.08272134,3.816788075,0.629832555,55.7596265,2.151759548,1.916178929,55.66229898,4.911510443,1.587474911,57.174726,3.559370306,1.626018759,55.07232669,4.834749852,1.747511503,54.55207507,5.258923221,-1.995265292,55.61950351,4.207077067,1.476554218,54.83958932,5.344695733,1.094869332,54.79288776,3.549148711,1.672012713,54.60656854,5.278489596,0.388224157,55.65834434,3.925416423,-1.0763661,55.30196894,3.132972706,1.107128286,54.73780413,4.697645551,1.171442345,54.71830752,2.577223825
0.497765,0.503902497,55.58315176,0.721369531,1.943795023,54.91319916,5.303630082,1.850407449,56.66475084,4.347713733,1.810577799,54.63325155,5.275908791,0.790203873,56.07359453,3.811297668,0.632464748,55.75626284,2.154180969,1.917197613,55.67066613,4.918510038,1.594358107,57.1807892,3.56070839,1.627308301,55.07787232,4.84616966,1.750652746,54.55945104,5.272046164,-1.999598912,55.58394414,4.173736297,1.479141976,54.84663416,5.357175321,1.101297699,54.77682862,3.562623335,1.675053994,54.61383676,5.291526152,0.393875656,55.65112641,3.919613072,-1.052499515,55.27037444,3.122966996,1.109796813,54.7385282,4.710218048,1.174062134,54.68578948,2.594304953
0.501099,0.509895636,55.58316806,0.724648452,1.946253648,54.92124242,5.315108514,1.849202303,56.66629672,4.347028374,1.813758848,54.64081281,5.288834542,0.795941313,56.06442889,3.807748081,0.634806943,55.75320721,2.158337221,1.91807907,55.6786571,4.925462799,1.601098769,57.18640546,3.563231415,1.628658585,55.08300521,4.857377906,1.754029344,54.56683331,5.285389605,-2.004138613,55.54766882,4.140222072,1.481861415,54.85365659,5.369628761,1.107772135,54.7608297,3.576545059,1.678311114,54.62110028,5.304736281,0.398455112,55.6429758,3.915774067,-1.028893013,55.2400492,3.113459752,1.112539924,54.73873992,4.722970209,1.177025502,54.65349642,2.612139154
0.504432,0.516344721,55.58338056,0.729394363,1.948984832,54.92928071,5.326330923,1.847676673,56.668292,4.348137939,1.817283505,54.64831779,5.301824693,0.799869469,56.05520907,3.805898229,0.636864787,55.75047865,2.163991171,1.919179573,55.6859959,4.93212347,1.607614587,57.19159185,3.567036651,1.630331951,55.08749936,4.868096994,1.757767892,54.57414463,5.298878004,-2.008589194,55.51104277,4.106250751,1.484863546,54.86064197,5.381834086,1.114445922,54.74484897,3.590642766,1.681914797,54.62829816,5.318013116,0.402193663,55.63388573,3.913732345,-1.005385777,55.2113668,3.104109489,1.115546461,54.73834735,4.735654866,1.180337276,54.62136013,2.630439812
0.507765,0.517237256,55.58280803,0.730895131,1.951902709,54.93652106,5.338119838,1.845944963,56.67013129,4.347917715,1.820574933,54.65527339,5.314909455,0.802246674,56.04913561,3.809733403,0.638643605,55.74788487,2.169865456,1.919282785,55.69273749,4.939516579,1.614546303,57.19668001,3.56868471,1.632313413,55.09249201,4.879767486,1.761163417,54.58100271,5.312343085,-2.014702782,55.47295592,4.073401729,1.487968351,54.86742263,5.394606695,1.120565092,54.72757494,3.604925377,1.685260746,54.63511969,5.331384788,0.403745267,55.62848426,3.917142294,-0.983538648,55.18039921,3.091703419,1.119331897,54.7386426,4.749731501,1.183593506,54.58793209,2.648620284
0.511097,0.517873648,55.5832934,0.732991723,1.954637206,54.94376,5.350041528,1.843708582,56.67191049,4.348579424,1.823763402,54.66218977,5.328219225,0.803834832,56.04318757,3.814347068,0.639978711,55.74597121,2.176388243,1.919168958,55.69916757,4.94720479,1.620946757,57.20162272,3.571273668,1.634240901,55.09717569,4.891390281,1.764476027,54.58780735,5.326048748,-2.020253342,55.435662,4.039991126,1.490888705,54.8741187,5.407381425,1.126861249,54.71005562,3.619381242,1.688503423,54.64187773,5.344943362,0.405015992,55.62273301,3.921347518,-0.961415811,55.15172415,3.079259852,1.123267843,54.73829058,4.763716862,1.187562134,54.55471725,2.667227514
0.514431,0.51824639,55.58458624,0.735386453,1.957263236,54.95099873,5.361960778,1.841124863,56.67354761,4.349795451,1.826912127,54.6690755,5.34161775,0.804955158,56.03733544,3.81937225,0.641004989,55.74456201,2.183243208,1.919016665,55.70526953,4.95498525,1.626813655,57.20634172,3.574523169,1.636210802,55.10156021,4.902822772,1.767765727,54.5945701,5.339857788,-2.02514171,55.39921895,4.005714435,1.493694564,54.88075129,5.420011012,1.133405636,54.69231281,3.633864976,1.691704597,54.64858666,5.358549068,0.406241245,55.61668916,3.926009587,-0.938885276,55.12513654,3.066634118,1.12742161,54.73736235,4.777481062,1.192266172,54.52168913,2.686100124
0.517766,0.51835255,55.58645243,0.737827465,1.959845254,54.95823643,5.373746799,1.838339219,56.6749746,4.351273165,1.830075721,54.67593663,5.354967864,0.805877853,56.03156393,3.824492772,0.641838108,55.74350027,2.190156896,1.918977835,55.71103608,4.962675684,1.63215324,57.21076454,3.57816768,1.638300886,55.10566267,4.913936124,1.771084475,54.60129954,5.353631053,-2.029291836,55.36372626,3.970383609,1.49644694,54.88733369,5.432357816,1.140235455,54.67439263,3.648245754,1.694917879,54.65525666,5.372062743,0.407618564,55.61041253,3.930834848,-0.915882877,55.10046945,3.05376769,1.131842379,54.73593387,4.790906718,1.197698726,54.48887185,2.705088868
0.521097,0.51819855,55.58866956,0.740107883,1.962435356,54.96546886,5.385276491,1.835484682,56.67613909,4.352757356,1.833298418,54.68277514,5.36813385,0.806823949,56.02587229,3.82944253,0.642577644,55.74264519,2.196897963,1.919174573,55.71647016,4.970117878,1.636980999,57.21482732,3.581960591,1.640567847,55.10950761,4.92461905,1.774474438,54.60799967,5.367229589,-2.032657132,55.32931179,3.933917769,1.499196163,54.89386967,5.444297279,1.147354777,54.65636563,3.662408582,1.698186987,54.66189204,5.385348247,0.409306743,55.60396717,3.935573281,-0.892411637,55.07757843,3.040675692,1.136558407,54.73408721,4.803891825,1.203823021,54.45633619,2.72405616
0.524432,0.517801029,55.5910388,0.742077516,1.965084888,54.9727239,5.396495209,1.832665594,56.67701026,4.354041655,1.83662948,54.68962211,5.381050383,0.807970213,56.02024554,3.834031101,0.643311682,55.74186821,2.203311789,1.919698341,55.72161087,4.97721797,1.641343371,57.21849627,3.585700301,1.643057792,55.11314474,4.93483335,1.777984401,54.61470224,5.380585704,-2.03523587,55.29594833,3.896141953,1.501994388,54.90038482,5.455780054,1.154774261,54.63823386,3.676326907,1.701561417,54.66852321,5.398341796,0.411434827,55.59738772,3.940043118,-0.868416529,55.05622386,3.027368276,1.141600899,54.73189868,4.816416161,1.210609433,54.42403213,2.742973195
0.527767,0.517188986,55.59336797,0.743625406,1.967824026,54.98000594,5.407331707,1.829978183,56.67756989,4.354959534,1.840098493,54.69648474,5.393624938,0.809442923,56.01469686,3.838106181,0.644111957,55.74105897,2.209269585,1.920607383,55.72649124,4.983892097,1.645279434,57.22173796,3.589206688,1.645788588,55.11661859,4.944534458,1.781643935,54.62141468,5.393602039,-2.037042487,55.2637023,3.857048065,1.504874061,54.90687571,5.466743376,1.162461047,54.62006571,3.689956289,1.70507142,54.67515509,5.410953342,0.414090312,55.59072717,3.944094924,-0.843954579,55.03623986,3.013939623,1.146968691,54.72945105,4.828443873,1.217994597,54.39203245,2.761777314
0.5311,0.516404299,55.59548069,0.744690834,1.970671591,54.98732469,5.417749403,1.827497524,56.67781796,4.355393402,1.843728062,54.70337328,5.405795519,0.811321422,56.0092428,3.841575977,0.645036992,55.74012145,2.214698296,1.921925298,55.73116064,4.990100465,1.648841126,57.22453872,3.592342005,1.648758024,55.11998398,4.953718907,1.785476845,54.62814648,5.40621102,-2.038119544,55.23257471,3.816635916,1.507858492,54.91333574,5.477164186,1.170370913,54.60192015,3.703294878,1.708740908,54.68179317,5.423124831,0.417325123,55.58402937,3.947632797,-0.819091476,55.01743021,3.000506346,1.152647079,54.72682531,4.839979972,1.225909646,54.36039473,2.780451712
0.534433,0.515500262,55.59721784,0.745262674,1.973636341,54.99469809,5.427752718,1.825275952,56.67777105,4.355275005,1.847536031,54.71030342,5.417537987,0.813640761,56.00389953,3.844409622,0.646132602,55.73897303,2.219582536,1.92364246,55.73568514,4.99585074,1.652092323,57.22690532,3.595015725,1.651946059,55.12330594,4.962428618,1.789503639,54.63491127,5.418382379,-2.038529033,55.20247609,3.774875522,1.510963224,54.9197572,5.487064575,1.178457142,54.58383544,3.716390244,1.712589705,54.68844566,5.434837279,0.421159991,55.57732384,3.950615194,-0.793878204,54.99956045,2.987193655,1.158612714,54.72409675,4.851075554,1.234291716,54.32914371,2.799035733
0.537766,0.514542438,55.59843302,0.745376858,1.976711327,55.00213739,5.437369065,1.823347739,56.67746069,4.3545846,1.851528726,54.71728197,5.428844592,0.816389414,55.99869199,3.846630008,0.64743014,55.73754541,2.223954197,1.925713712,55.74013743,5.001187135,1.655100864,57.22885961,3.597180944,1.655309454,55.1266522,4.970734271,1.793734468,54.64171284,5.430100796,-2.038341929,55.17327384,3.731770839,1.514190172,54.92611791,5.496493229,1.186659373,54.56586185,3.729314783,1.716626723,54.69510963,5.44608914,0.425580097,55.57063716,3.953047783,-0.768388696,54.98239168,2.974156243,1.164824089,54.72133819,4.861806517,1.243074356,54.29832931,2.817590427
0.541101,0.513607404,55.59899388,0.745117383,1.979876716,55.00965397,5.44666228,1.821726603,56.67693228,4.353351311,1.855704911,54.72431314,5.439739029,0.819512306,55.99364673,3.848317442,0.648947499,55.73578248,2.227898734,1.928059815,55.74460093,5.006198371,1.657941863,57.2304414,3.598839594,1.658785093,55.13009591,4.978746645,1.798173384,54.64855118,5.441381324,-2.037630445,55.14474572,3.687303963,1.51753067,54.93238698,5.505538347,1.194915676,54.54803989,3.742181496,1.720853981,54.70177693,5.456911215,0.430540093,55.56398433,3.95498722,-0.742683461,54.96565748,2.961560881,1.171228822,54.71861569,4.87228736,1.252200934,54.26798979,2.836220331
